,N,Si,PFT_all,PFT_1,PFT_2,Zall,Det,time,date
0,4.006930797772131,2.346401089606905,0.274242625744898,0.16200205367485038,0.1122405720700476,0.2425763334652672,0.7241027386596102,1082.0,1996-01-01
1,4.021041450012869,2.3563089732994307,0.27902445124590036,0.1674076034859369,0.11161684775996347,0.24461224056498987,0.73021155370565,1083.0,1996-01-02
2,4.0345945861196455,2.365404391038134,0.2838504359511273,0.17288638327871253,0.11096405267241478,0.24679735236033576,0.7364750190914975,1084.0,1996-01-03
3,4.047594532842757,2.3736844076283394,0.2887083040501393,0.17842630422903652,0.11028199982110277,0.24913797354754127,0.7428831283259336,1085.0,1996-01-04
4,4.0600478126745045,2.3811484044592364,0.2935849524291641,0.18401432075840868,0.10957063167075544,0.251640356453391,0.7494244383862183,1086.0,1996-01-05
5,4.071963171290896,2.3877981515235827,0.29846650633843197,0.18963648152861148,0.10883002480982049,0.2543106417073646,0.7560860330996012,1087.0,1996-01-06
6,4.083351596825206,2.393637874234672,0.30333838592212636,0.1952779915751319,0.10806039434699444,0.2571547932879756,0.7628534885927194,1088.0,1996-01-07
7,4.094226288281659,2.3986742747306167,0.3081854059273322,0.2009233101531542,0.10726209577417797,0.26017851355659466,0.769710877928914,1089.0,1996-01-08
8,4.104602652903551,2.402916578863398,0.3129918557133993,0.20655622745479993,0.1064356282585994,0.2633871700013156,0.7766407542110563,1090.0,1996-01-09
9,4.114498209071599,2.406376499021806,0.3177416394506893,0.21216000617225145,0.10558163327843782,0.2667856849682742,0.7836242092076718,1091.0,1996-01-10
10,4.123932556027771,2.4090682562356562,0.32241837232630044,0.21771747577946493,0.10470089654683548,0.2703784521707351,0.7906408801132665,1092.0,1996-01-11
11,4.1329272140844395,2.411008485546316,0.3270055512481721,0.22321120772148667,0.10379434352668544,0.27416920558636676,0.7976690688910787,1093.0,1996-01-12
12,4.141505556001666,2.412216223218945,0.3314866710703493,0.22862363162550256,0.10286303944484673,0.27816092309517115,0.804685784614681,1094.0,1996-01-13
