,date,time,N,P,Z,D,PTempDepGrow,PNutUptake,PLightHarv,PGains,Mix,,PMortality,PZooGrazed,PSinking,PLosses,ZGains,ZLinMort,ZQuadMort,SiMixing,ZLosses,ZUnassimFeedDetritus,DGains,DRemin,DZooGrazed,DSinking,DLosses,NMixing,ZUnassimFeedNitrate
2056,2001-06-25,2056.0,1.624417712779239,0.2012500503697072,0.31730858611249463,0.6573071242858731,938.7712553488717,1202.2960299479637,849.3773880545316,64.40408837950287,5.659089886300249,0.0,48.225689820500165,11.246485128471576,64.29474393102188,27.89631743340692,6.306983405034479,21.373796459959074,0.0,27.6807798649936,16.71083749634032,71.24351072187498,14.008885084034393,42.65944227907808,14.008885084034393,70.67721244714677,37.70682985261991,9.298772477802297,4.822568982050023
2057,2001-06-26,2057.0,1.6181556173594018,0.19997459906509926,0.3155828844626917,0.6556601623101924,939.2181307441147,1202.8154568354025,849.8125957043243,64.42840742088485,5.660089886300249,0.0,48.2457510425786,11.250012276871885,64.32033842370846,27.907770019559624,6.31014786447148,21.383810288324582,0.0,27.69395815279611,16.717697982731313,71.2735968897814,14.015449922544969,42.67804573193904,14.015449922544969,70.70894557702887,37.71450443135391,9.302590006519864,4.824575104257867
2058,2001-06-27,2058.0,1.6120417207184317,0.19870021181355935,0.31385486926172906,0.6540106652780042,939.6646875528386,1203.3339290955055,850.2480705670378,64.45252510994078,5.66108988630025,0.0,48.26568477715692,11.253477245143186,64.34573050001595,27.91909402802915,6.313295055006424,21.393715121460122,0.0,27.707010176466596,16.724481446742043,71.3034612789054,14.02199827877367,42.69646290563782,14.02199827877367,70.74045946318508,37.722185198050326,9.306364676009705,4.8265684777157
2059,2001-06-28,2059.0,1.606075928888757,0.19742627115345332,0.31212488064040644,0.6523584122046137,940.1109010305189,1203.8514659129198,850.6838115863435,64.47644162691165,5.66208988630025,0.0,48.28549109992621,11.256880747727948,64.37092095764693,27.930290240288567,6.316424955272054,21.403511422075233,0.0,27.71993637734734,16.73118835650131,71.3331044116996,14.028530126613926,42.71469459582488,14.028530126613926,70.77175484905266,37.72987200459813,9.310096746762845,4.828549109992629
2060,2001-06-29,2060.0,1.6002581952894117,0.1961521930276006,0.3103932268025043,0.6507031203529813,940.5567461518618,1204.36808671591,851.1198178736198,64.50015709936619,5.66308988630025,0.0,48.30517002664393,11.26022347891885,64.39591050822733,27.941359430980633,6.319537547075855,21.413199674801405,0.0,27.73273722187731,16.737819176046315,71.36252674976612,14.035045436934578,42.732741605101744,14.035045436934578,70.80283247897083,37.737564702901985,9.313786476993535,4.830517002664401
2061,2001-06-30,2061.0,1.5945885071726593,0.19487743623930254,0.30866018655547894,0.6490444480529666,941.0021978286029,1204.883811167024,851.5560886995596,64.5236716161783,5.664089886300251,0.0,48.32472151590935,11.263506114327294,64.42069978182774,27.952302368572344,6.322632815189574,21.422780384526426,0.0,27.745413199716047,16.74437436571478,71.39172869681371,14.04154417775057,42.75060474281739,14.04154417775057,70.83369309831845,37.745263144917445,9.317434122857437,4.832472151590944
2062,2001-07-01,2062.0,1.5890668759112787,0.1936015021850483,0.30692600984376034,0.6473820068498847,941.4472309560741,1205.3986591677847,851.9926234786943,64.54698523556523,5.66508988630025,0.0,48.34414547470813,11.266729313089831,64.44528933526892,27.963119813127363,6.325710747022641,21.4322540739601,0.0,27.75796482098279,16.75085438081054,71.42071060254132,14.048026313345954,42.7682848185573,14.048026313345954,70.86433744524913,37.752967182595945,9.32103993770911,4.8344145474708204
2063,2001-07-02,2063.0,1.583693290443341,0.1923239723145456,0.30519091955591376,0.6457153705956494,941.8918211960198,1205.912650854076,852.4294217531666,64.57009803113787,5.6660898863002505,0.0,48.36344176420932,11.269893720081669,64.46967966071207,27.97381251580046,6.32877133234767,21.441621281596014,0.0,27.770392613943734,16.757259671300705,71.44947276785771,14.054491803933367,42.785782638953094,14.054491803933367,70.89476624681974,37.760676667888866,9.324604171933476,4.83634417642094
2064,2001-07-03,2064.0,1.5784667740687888,0.19104541325790086,0.30345511654696017,0.6440441083467267,942.3359628115902,1206.4258065578229,852.8664831207259,64.59301103589016,5.667089886300251,0.0,48.382610226884694,11.27299997494771,64.49387122452099,27.984381221616797,6.331814563036627,21.45088255973235,0.0,27.782697122769022,16.763590683480537,71.47801547340188,14.060940605295453,42.803099004022,14.060940605295453,70.92498021461282,37.76839145296575,9.328127073872256,4.838261022688476
2065,2001-07-04,2065.0,1.5733815508681395,0.1897708139114386,0.30171882936853955,0.6423681035525076,942.7797388741578,1206.9381463091343,853.3038064612649,64.61573009680988,5.668089886300252,0.0,48.401650981321445,11.27604880533347,64.51786488478719,27.994826718975045,6.334840433058951,21.46003847424669,0.0,27.794878907305694,16.769847889627506,71.50633930400792,14.067372670209483,42.8202347095942,14.067372670209483,70.95498005001308,37.776111393318054,9.331608906325005,4.840165098132152
2066,2001-07-05,2066.0,1.5684303352452822,0.1885059158816963,0.2999823672495075,0.6406878477931026,943.2232541832592,1207.4496892703282,853.7413891701566,64.63826261239603,5.669089886300252,0.0,48.420564712894645,11.279041114218828,64.54166229840307,28.00514989616929,6.337848939035735,21.469089607583182,0.0,27.806938546618966,16.776031821859807,71.53444547379019,14.073787953177366,42.837190569200125,14.073787953177366,70.98476647555478,37.7838363512487,9.33504996538975,4.842056471289474
2067,2001-07-06,2067.0,1.5636054897209284,0.1872560860598321,0.2982461270721127,0.6390043938209776,943.6666135241956,1207.9604536084341,854.1792271708359,64.66061638594562,5.670089886300253,0.0,48.43935266577696,11.281977969419719,64.56526590177451,28.01535175429947,6.340840081139638,21.478036563786855,0.0,27.818876644926544,16.782143079870156,71.56233582678675,14.080186416503528,42.853967449516496,14.080186416503528,71.01434028252348,37.79156619657103,9.338450584766479,4.843935266577705
2068,2001-07-07,2068.0,1.5588990656827453,0.18602635108754245,0.2965105927904186,0.6373192757886901,944.1099218558203,1208.47045643405,854.617315019631,64.68279959183727,5.671089886300253,0.0,48.458016599917364,11.284860582729204,64.58867884263846,28.025433411998918,6.343813863931403,21.486879972976233,0.0,27.830693836907685,16.78818233375775,71.59001279760652,14.086568035507533,42.87056630036054,14.086568035507533,71.0437023713755,37.799300806854,9.341811137332959,4.8458016599917455
2069,2001-07-08,2069.0,1.5543028505647938,0.18482141013223297,0.2947763345019976,0.6356344438008935,944.5532841803231,1208.979713723524,855.055645983124,64.70482073532558,5.6720898863002525,0.0,48.47655875856537,11.28769029266003,64.6119049270821,28.03539611067545,6.34677029735667,21.49562049651592,0.0,27.84239079387264,16.794150327167845,71.61747938308989,14.092932803385791,42.88698818207518,14.092932803385791,71.07285378884666,37.80704006778727,9.345132036891805,4.847655875856546
2070,2001-07-09,2070.0,1.5498083988435085,0.1836456454690444,0.2930440069804369,0.6339522204649521,944.9968054592193,1209.4882402783217,855.4942120960867,64.72668862529403,5.673089886300253,0.0,48.49498184441987,11.290468552851713,64.63494858171373,28.045241216679635,6.3497093973453484,21.504258830052986,0.0,27.853968227398383,16.800047878590643,71.64473912035587,14.099280734068405,42.903234281311875,14.099280734068405,71.10179574944858,37.81478387335042,9.3484137388932,4.849498184441996
2071,2001-07-10,2071.0,1.545407069947961,0.18250313626266135,0.2913143478378208,0.6322752468079871,945.4405905134552,1209.9960496711594,855.9330042336064,64.74841234111643,5.6740898863002505,0.0,48.51328898997724,11.2931969177674,64.65781480674252,28.05497022401537,6.352631186577831,21.512795707298856,0.0,27.86542689387674,16.805875882984996,71.67179605954009,14.105611865859169,42.91930593057152,14.105611865859169,71.13052966228977,37.822532126041295,9.351656741338447,4.8513288989977355
2072,2001-07-11,2072.0,1.5410888835710905,0.18139884745426962,0.28958817403327375,0.6306064329693384,945.8847680393125,1210.503154120799,856.372012157907,64.77000238413216,5.67508988630025,0.0,48.53148373638808,11.29587702853959,64.68050913856663,28.064584758875554,6.355535695916051,21.521231906625374,0.0,27.876767602541477,16.811635314495447,71.6986547467996,14.111926266132322,42.93520463112337,14.111926266132322,71.15905716338794,37.8302847374536,9.354861586291843,4.853148373638819
2073,2001-07-12,2073.0,1.5368387352537463,0.18034200795418667,0.2878664277436106,0.6289492871895633,946.3295637207958,1211.0095639380738,856.8112237019327,64.79147448347732,5.67608988630025,0.0,48.54957034220537,11.298510700985826,64.7030380774119,28.07408662777807,6.358422964799505,21.529568252934094,0.0,27.887991217733653,16.817327255287292,71.7253205622922,14.118224033327358,42.950932058005655,14.118224033327358,71.18738012466031,37.838041631652224,9.358028875926015,4.854957034220547
2074,2001-07-13,2074.0,1.5326398623137136,0.17934232534021724,0.28615022005605156,0.627308152526224,946.7752256794466,1211.515286881115,857.2506240778988,64.81284616034067,5.67708988630025,0.0,48.56755404187695,11.301099990824408,64.72540943688922,28.083477871435417,6.361293042965971,21.537805626112537,0.0,27.899098669078562,16.822952927816335,71.75180001265927,14.124505305392441,42.96649009890592,14.12450530539244,71.21550070969073,37.84580274895801,9.361159290478465,4.856755404187705
2075,2001-07-14,2075.0,1.528475112164758,0.1784087878581746,0.2844408311448522,0.6256881258180407,947.2219991737691,1212.02032801661,857.6901959656119,64.83413547069341,5.67808988630025,0.0,48.58544100943061,11.303647174350168,64.74763228472399,28.092760774077778,6.36414599200226,21.545944968629804,0.0,27.91009096063212,16.82851370041369,71.77810070184657,14.130770267042813,42.98188089150066,14.130770267042811,71.24342142558622,37.853568046630635,9.364253591359251,4.85854410094307
2076,2001-07-15,2076.0,1.5243287660347924,0.1775480225309934,0.282739697847285,0.6240948842212857,947.6700901514891,1212.5246896961119,858.12991982354,64.85535918836526,5.679089886300249,0.0,48.60323823826272,11.306154705633896,64.76971676772305,28.101937861264453,6.366981887139908,21.55398729397639,0.0,27.920969181116366,16.834011085974787,71.80423121137743,14.137019157343477,42.997106862026925,14.137019157343476,71.27114517671382,37.861337498809625,9.367312620421474,4.860323823826279
2077,2001-07-16,2077.0,1.5201923505787864,0.1767591963827629,0.2810483386986524,0.6225340868806577,948.1195511714049,1213.0283722905347,858.5697752909816,64.87652696939716,5.68008988630025,0.0,48.62095301032029,11.308625063550686,64.79167337490318,28.111011831798734,6.3698008185760155,21.5619336922232,0.0,27.93173451079928,16.83944670117407,71.8302005300704,14.14325227302951,43.01217074668846,14.143252273029509,71.29867529274742,37.86911109185473,9.370337277266234,4.8620953010320385
2078,2001-07-17,2078.0,1.516059598723337,0.17603971644869737,0.2793682731105889,0.621010845314114,948.5703953604407,1213.531375054485,859.0097425369619,64.89764635455306,5.681089886300249,0.0,48.63859238784129,11.311060613367538,64.81351223999313,28.119985476226418,6.372602891653575,21.569785329161387,0.0,27.942388220815026,16.844822217642825,71.85601749713773,14.149469964402037,43.02707557257728,14.149469964402035,71.32601550138129,37.87688881897342,9.373328492075462,4.86385923878414
2079,2001-07-18,2079.0,1.5119245728063722,0.17538712650595112,0.2777010055082777,0.6195297303005525,949.0226360493176,1214.0336962474162,859.4498023392505,64.91872463319275,5.68208988630025,0.0,48.65616318537623,11.313463604661546,64.83524310857557,28.128861657589738,6.375388226625794,21.5775434431548,0.0,27.95293166978066,16.850139350440177,71.88169076244223,14.155672629567183,43.04182462256505,14.155672629567182,71.35316988169936,37.884670679409886,9.376287219196568,4.865616318537633
2080,2001-07-19,2080.0,1.5077820574525118,0.1747987214938306,0.27604801499216486,0.6180947773322636,949.4762784502875,1214.5353331419815,859.88993611517,64.93976844497439,5.683089886300249,0.0,48.67367195877115,11.315836170720878,64.85687532536933,28.137643302616166,6.378156959220806,21.585209346102324,0.0,27.963366305323206,16.85539985277485,71.90722877076684,14.161860712058344,43.05642141887563,14.161860712058342,71.38014284299224,37.89245667833769,9.379214434205377,4.867367195877127
2081,2001-07-20,2081.0,1.5036287829343724,0.17427039050902426,0.2744107309018192,0.6167094697539076,949.9312941121768,1215.0362823278572,860.3301261245033,64.9607825326284,5.684089886300249,0.0,48.691124931930446,11.318180318884458,64.87841774400813,28.146333366463704,6.380909239282149,21.592784413978862,0.0,27.973693653261083,16.860605494886407,71.93263966609904,14.168034690641274,43.070869664620325,14.168034690641273,71.4069390459028,37.90024682494144,9.382111122154555,4.869112493193057
2082,2001-07-21,2082.0,1.4994623018187938,0.17379786277830145,0.27279051358408307,0.6153766489829904,950.3876467672301,1215.5365399050756,860.770355734959,64.98177085411182,5.68508988630025,0.0,48.70852789720611,11.320497906295351,64.89987859322227,28.154934811559816,6.383645230717119,21.600270084957742,0.0,27.98391531567493,16.8657580513691,71.95793117929236,14.17419507635676,43.08517322715361,14.174195076356757,71.43356337986707,37.90804113122841,9.384978270519925,4.870852789720624
2083,2001-07-22,2083.0,1.4952805764968797,0.1733770798980246,0.2711886465740846,0.6140985737094339,950.8453006624021,1216.0361015758738,861.2106093847204,65.00273698256723,5.686089886300249,0.0,48.725886231112256,11.322790650334284,64.92126550455797,28.16345059250271,6.386365110634534,21.60766785299322,0.0,27.994032963627824,16.87085929212716,71.98311063387398,14.18034240562952,43.09933609846327,14.180342405629517,71.46002090972225,37.91583961144152,9.387816864167558,4.8725886231112385
2084,2001-07-23,2084.0,1.491081960621606,0.17300418078801078,0.26960633265429906,0.6128769644493548,951.304220513808,1216.5349626941188,861.6508725423041,65.0236841171071,5.6870898863002495,0.0,48.74320491036285,11.32506013680852,64.94258553820785,28.17188364705375,6.3890690687446705,21.61497926335391,0.0,28.00404833209865,16.875910976978993,72.00818495608655,14.186477235809681,43.11336236957558,14.18647723580968,71.48631684119489,37.923642281742275,9.390627882351238,4.874320491036297
2085,2001-07-24,2085.0,1.486865167121128,0.17267548145951447,0.26804468965218115,0.6117130718133924,951.7643714850275,1217.0331183465155,862.0911316420681,65.04461510298022,5.688089886300249,0.0,48.76048853729711,11.327307832382456,64.96384522340946,28.180236882706385,6.391757306203061,21.62220590455027,0.0,28.013963210753406,16.88091484761149,72.03316069111169,14.19260013834253,43.127256192171,14.192600138342529,71.51245646885599,37.931449159697856,9.39341229423545,4.876048853729723
2086,2001-07-25,2086.0,1.4826292438228985,0.17238745913843284,0.26650474576072525,0.610607729768021,952.2257191817365,1217.5305634111671,862.5313740361165,65.06553244669864,5.689089886300249,0.0,48.77774135911726,11.3295350944198,64.98505058944899,28.188513165956508,6.394430034892743,21.629349403002163,0.0,28.023779437894973,16.88587262115262,72.05804401516265,14.198711693472058,43.14102174800828,14.198711693472056,71.53844513495233,37.939260263905155,9.396171055318824,4.8777741359117375
2087,2001-07-26,2087.0,1.478373011249377,0.17213729037784192,0.2649874462071185,0.609561376130774,952.6882416745327,1218.027292556463,862.9715879449999,65.0864388782602,5.69008988630025,0.0,48.79496728584935,11.331743175336642,65.00620718977113,28.196715323822012,6.397087476619985,21.636411418694035,0.0,28.033498895314086,16.89078599108172,72.08284075355108,14.204812489735097,43.15466324750788,14.204812489735096,71.56428822697798,37.947075614008305,9.39890510794066,4.879496728584946
