"","date","lat","lon","PAR","unit","yday","month"
"9685",2004-06-15,10.5637998580933,-64.7551498413086,53.5359994317405,"einstein m^-2 day^-1",167,6
"9686",2004-06-15,10.5637998580933,-64.6711196899414,54.5379994793329,"einstein m^-2 day^-1",167,6
"9687",2004-06-15,10.5637998580933,-64.5870895385742,54.5439994796179,"einstein m^-2 day^-1",167,6
"9688",2004-06-15,10.4794006347656,-64.8391799926758,52.0419993607793,"einstein m^-2 day^-1",167,6
"9689",2004-06-15,10.4794006347656,-64.7551498413086,53.3119994211011,"einstein m^-2 day^-1",167,6
"9690",2004-06-15,10.4794006347656,-64.6711196899414,54.1979994631838,"einstein m^-2 day^-1",167,6
"9691",2004-06-15,10.4794006347656,-64.5870895385742,53.9499994514044,"einstein m^-2 day^-1",167,6
"9692",2004-06-15,10.3950004577637,-64.8391799926758,52.8379993985873,"einstein m^-2 day^-1",167,6
"9693",2004-06-15,10.3950004577637,-64.7551498413086,53.5319994315505,"einstein m^-2 day^-1",167,6
"9694",2004-06-15,10.3950004577637,-64.6711196899414,52.947999403812,"einstein m^-2 day^-1",167,6
"9695",2004-06-15,10.3950004577637,-64.5870895385742,50.1519992710091,"einstein m^-2 day^-1",167,6
"9696",2004-06-15,10.7326002120972,-64.8391799926758,53.7879994437099,"einstein m^-2 day^-1",167,6
"9697",2004-06-15,10.7326002120972,-64.7551498413086,53.6959994393401,"einstein m^-2 day^-1",167,6
"9698",2004-06-15,10.7326002120972,-64.6711196899414,52.8799994005822,"einstein m^-2 day^-1",167,6
"9699",2004-06-15,10.7326002120972,-64.5870895385742,51.8379993510898,"einstein m^-2 day^-1",167,6
"9700",2004-06-15,10.6482000350952,-64.8391799926758,54.7839994910173,"einstein m^-2 day^-1",167,6
"9701",2004-06-15,10.6482000350952,-64.7551498413086,53.1639994140714,"einstein m^-2 day^-1",167,6
"9702",2004-06-15,10.6482000350952,-64.6711196899414,53.4659994284157,"einstein m^-2 day^-1",167,6
"9703",2004-06-15,10.6482000350952,-64.5870895385742,53.1199994119816,"einstein m^-2 day^-1",167,6
"9704",2004-06-15,10.5637998580933,-64.8391799926758,54.5739994810428,"einstein m^-2 day^-1",167,6
"9705",2004-06-15,10.5637998580933,-64.7551498413086,53.8759994478896,"einstein m^-2 day^-1",167,6
"9706",2004-06-15,10.5637998580933,-64.6711196899414,53.5539994325954,"einstein m^-2 day^-1",167,6
"9707",2004-06-15,10.5637998580933,-64.5870895385742,53.9279994503595,"einstein m^-2 day^-1",167,6
"9708",2004-06-15,10.4794006347656,-64.8391799926758,52.6179993881378,"einstein m^-2 day^-1",167,6
"9709",2004-06-15,10.4794006347656,-64.7551498413086,52.9879994057119,"einstein m^-2 day^-1",167,6
"9710",2004-06-15,10.4794006347656,-64.6711196899414,53.4739994287957,"einstein m^-2 day^-1",167,6
"9711",2004-06-15,10.4794006347656,-64.5870895385742,52.5719993859529,"einstein m^-2 day^-1",167,6
"9712",2004-06-15,10.3950004577637,-64.8391799926758,50.4279992841184,"einstein m^-2 day^-1",167,6
"9713",2004-06-15,10.3950004577637,-64.7551498413086,50.7639993000776,"einstein m^-2 day^-1",167,6
"9714",2004-06-15,10.3950004577637,-64.6711196899414,51.6459993419703,"einstein m^-2 day^-1",167,6
"9715",2004-06-15,10.3950004577637,-64.5870895385742,48.7159992028028,"einstein m^-2 day^-1",167,6
"9716",2004-06-15,10.7326002120972,-64.8391799926758,56.485999571858,"einstein m^-2 day^-1",167,6
"9717",2004-06-15,10.7326002120972,-64.7551498413086,56.4119995683432,"einstein m^-2 day^-1",167,6
"9718",2004-06-15,10.7326002120972,-64.6711196899414,56.469999571098,"einstein m^-2 day^-1",167,6
"9719",2004-06-15,10.7326002120972,-64.5870895385742,56.4519995702431,"einstein m^-2 day^-1",167,6
"9720",2004-06-15,10.6482000350952,-64.8391799926758,55.8159995400347,"einstein m^-2 day^-1",167,6
"9721",2004-06-15,10.6482000350952,-64.7551498413086,56.2159995590337,"einstein m^-2 day^-1",167,6
"9722",2004-06-15,10.6482000350952,-64.6711196899414,56.4439995698631,"einstein m^-2 day^-1",167,6
"9723",2004-06-15,10.6482000350952,-64.5870895385742,56.4199995687231,"einstein m^-2 day^-1",167,6
"9724",2004-06-15,10.5637998580933,-64.8391799926758,55.7459995367099,"einstein m^-2 day^-1",167,6
"9725",2004-06-15,10.5637998580933,-64.7551498413086,56.2899995625485,"einstein m^-2 day^-1",167,6
"9726",2004-06-15,10.5637998580933,-64.6711196899414,56.4499995701481,"einstein m^-2 day^-1",167,6
"9727",2004-06-15,10.5637998580933,-64.5870895385742,56.3899995672982,"einstein m^-2 day^-1",167,6
"9728",2004-06-15,10.4794006347656,-64.8391799926758,55.4819995241705,"einstein m^-2 day^-1",167,6
"9729",2004-06-15,10.4794006347656,-64.7551498413086,56.1419995555189,"einstein m^-2 day^-1",167,6
"9730",2004-06-15,10.4794006347656,-64.6711196899414,56.3139995636884,"einstein m^-2 day^-1",167,6
"9731",2004-06-15,10.4794006347656,-64.5870895385742,56.4459995699581,"einstein m^-2 day^-1",167,6
"9732",2004-06-15,10.3950004577637,-64.8391799926758,55.7939995389897,"einstein m^-2 day^-1",167,6
"9733",2004-06-15,10.3950004577637,-64.7551498413086,56.0559995514341,"einstein m^-2 day^-1",167,6
"9734",2004-06-15,10.3950004577637,-64.6711196899414,56.0519995512441,"einstein m^-2 day^-1",167,6
"9735",2004-06-15,10.3950004577637,-64.5870895385742,56.1899995577987,"einstein m^-2 day^-1",167,6
"9736",2004-07-07,NA,NA,NA,NA,189,7
"9737",2004-07-07,NA,NA,NA,NA,189,7
"9738",2004-07-07,NA,NA,NA,NA,189,7
"9739",2004-07-07,NA,NA,NA,NA,189,7
"9740",2004-07-07,NA,NA,NA,NA,189,7
"9741",2004-07-07,NA,NA,NA,NA,189,7
"9742",2004-07-07,NA,NA,NA,NA,189,7
"9743",2004-07-07,NA,NA,NA,NA,189,7
"9744",2004-07-07,NA,NA,NA,NA,189,7
"9745",2004-07-07,NA,NA,NA,NA,189,7
"9746",2004-07-07,NA,NA,NA,NA,189,7
"9747",2004-07-07,NA,NA,NA,NA,189,7
"9748",2004-07-07,NA,NA,NA,NA,189,7
"9749",2004-07-07,NA,NA,NA,NA,189,7
"9750",2004-07-07,NA,NA,NA,NA,189,7
"9751",2004-07-07,NA,NA,NA,NA,189,7
"9752",2004-07-07,NA,NA,NA,NA,189,7
"9753",2004-07-07,NA,NA,NA,NA,189,7
"9754",2004-07-07,NA,NA,NA,NA,189,7
"9755",2004-07-15,10.7326002120972,-64.8391799926758,53.3699994238559,"einstein m^-2 day^-1",197,7
"9756",2004-07-15,10.7326002120972,-64.7551498413086,54.1619994614739,"einstein m^-2 day^-1",197,7
"9757",2004-07-15,10.7326002120972,-64.6711196899414,54.0219994548243,"einstein m^-2 day^-1",197,7
"9758",2004-07-15,10.7326002120972,-64.5870895385742,52.9979994061869,"einstein m^-2 day^-1",197,7
"9759",2004-07-15,10.6482000350952,-64.8391799926758,51.2419993227813,"einstein m^-2 day^-1",197,7
"9760",2004-07-15,10.6482000350952,-64.7551498413086,52.8319993983023,"einstein m^-2 day^-1",197,7
"9761",2004-07-15,10.6482000350952,-64.6711196899414,53.4219994263258,"einstein m^-2 day^-1",197,7
"9762",2004-07-15,10.6482000350952,-64.5870895385742,53.5459994322155,"einstein m^-2 day^-1",197,7
"9763",2004-07-15,10.5637998580933,-64.8391799926758,50.8519993042573,"einstein m^-2 day^-1",197,7
"9764",2004-07-15,10.5637998580933,-64.7551498413086,52.943999403622,"einstein m^-2 day^-1",197,7
"9765",2004-07-15,10.5637998580933,-64.6711196899414,53.2779994194862,"einstein m^-2 day^-1",197,7
"9766",2004-07-15,10.5637998580933,-64.5870895385742,52.4979993824381,"einstein m^-2 day^-1",197,7
"9767",2004-07-15,10.4794006347656,-64.8391799926758,51.6159993405454,"einstein m^-2 day^-1",197,7
"9768",2004-07-15,10.4794006347656,-64.7551498413086,53.3679994237609,"einstein m^-2 day^-1",197,7
"9769",2004-07-15,10.4794006347656,-64.6711196899414,54.0779994574841,"einstein m^-2 day^-1",197,7
"9770",2004-07-15,10.4794006347656,-64.5870895385742,53.8079994446598,"einstein m^-2 day^-1",197,7
"9771",2004-07-15,10.3950004577637,-64.8391799926758,51.7979993491899,"einstein m^-2 day^-1",197,7
"9772",2004-07-15,10.3950004577637,-64.7551498413086,53.0739994097967,"einstein m^-2 day^-1",197,7
"9773",2004-07-15,10.3950004577637,-64.6711196899414,53.5239994311705,"einstein m^-2 day^-1",197,7
"9774",2004-07-15,10.3950004577637,-64.5870895385742,52.8399993986823,"einstein m^-2 day^-1",197,7
"9775",2004-07-15,10.7326002120972,-64.8391799926758,56.6419995792676,"einstein m^-2 day^-1",197,7
"9776",2004-07-15,10.7326002120972,-64.7551498413086,56.5819995764177,"einstein m^-2 day^-1",197,7
"9777",2004-07-15,10.7326002120972,-64.6711196899414,56.5639995755628,"einstein m^-2 day^-1",197,7
"9778",2004-07-15,10.7326002120972,-64.5870895385742,56.5419995745178,"einstein m^-2 day^-1",197,7
"9779",2004-07-15,10.6482000350952,-64.8391799926758,56.4559995704331,"einstein m^-2 day^-1",197,7
"9780",2004-07-15,10.6482000350952,-64.7551498413086,56.487999571953,"einstein m^-2 day^-1",197,7
"9781",2004-07-15,10.6482000350952,-64.6711196899414,56.5419995745178,"einstein m^-2 day^-1",197,7
"9782",2004-07-15,10.6482000350952,-64.5870895385742,56.5559995751828,"einstein m^-2 day^-1",197,7
"9783",2004-07-15,10.5637998580933,-64.8391799926758,56.3819995669182,"einstein m^-2 day^-1",197,7
"9784",2004-07-15,10.5637998580933,-64.7551498413086,56.4299995691981,"einstein m^-2 day^-1",197,7
"9785",2004-07-15,10.5637998580933,-64.6711196899414,56.469999571098,"einstein m^-2 day^-1",197,7
"9786",2004-07-15,10.5637998580933,-64.5870895385742,56.5599995753728,"einstein m^-2 day^-1",197,7
"9787",2004-07-15,10.4794006347656,-64.8391799926758,56.2939995627385,"einstein m^-2 day^-1",197,7
"9788",2004-07-15,10.4794006347656,-64.7551498413086,56.3379995648284,"einstein m^-2 day^-1",197,7
"9789",2004-07-15,10.4794006347656,-64.6711196899414,56.4119995683432,"einstein m^-2 day^-1",197,7
"9790",2004-07-15,10.4794006347656,-64.5870895385742,56.491999572143,"einstein m^-2 day^-1",197,7
"9791",2004-07-15,10.3950004577637,-64.8391799926758,56.1119995540939,"einstein m^-2 day^-1",197,7
"9792",2004-07-15,10.3950004577637,-64.7551498413086,55.9739995475393,"einstein m^-2 day^-1",197,7
"9793",2004-07-15,10.3950004577637,-64.6711196899414,56.2879995624535,"einstein m^-2 day^-1",197,7
"9794",2004-07-15,10.3950004577637,-64.5870895385742,55.9219995450694,"einstein m^-2 day^-1",197,7
"9795",2004-07-15,10.7326002120972,-64.8391799926758,55.1939995104913,"einstein m^-2 day^-1",197,7
"9796",2004-07-15,10.7326002120972,-64.7551498413086,55.4379995220806,"einstein m^-2 day^-1",197,7
"9797",2004-07-15,10.7326002120972,-64.6711196899414,55.6019995298702,"einstein m^-2 day^-1",197,7
"9798",2004-07-15,10.7326002120972,-64.5870895385742,55.3959995200858,"einstein m^-2 day^-1",197,7
"9799",2004-07-15,10.6482000350952,-64.8391799926758,56.1839995575137,"einstein m^-2 day^-1",197,7
"9800",2004-07-15,10.6482000350952,-64.7551498413086,56.2279995596036,"einstein m^-2 day^-1",197,7
"9801",2004-07-15,10.6482000350952,-64.6711196899414,56.065999551909,"einstein m^-2 day^-1",197,7
"9802",2004-07-15,10.6482000350952,-64.5870895385742,55.7319995360449,"einstein m^-2 day^-1",197,7
"9803",2004-07-15,10.5637998580933,-64.8391799926758,56.485999571858,"einstein m^-2 day^-1",197,7
"9804",2004-07-15,10.5637998580933,-64.7551498413086,56.5519995749928,"einstein m^-2 day^-1",197,7
"9805",2004-07-15,10.5637998580933,-64.6711196899414,55.7219995355699,"einstein m^-2 day^-1",197,7
"9806",2004-07-15,10.5637998580933,-64.5870895385742,55.8339995408896,"einstein m^-2 day^-1",197,7
"9807",2004-07-15,10.4794006347656,-64.8391799926758,56.485999571858,"einstein m^-2 day^-1",197,7
"9808",2004-07-15,10.4794006347656,-64.7551498413086,56.491999572143,"einstein m^-2 day^-1",197,7
"9809",2004-07-15,10.4794006347656,-64.6711196899414,56.2459995604586,"einstein m^-2 day^-1",197,7
"9810",2004-07-15,10.4794006347656,-64.5870895385742,56.3899995672982,"einstein m^-2 day^-1",197,7
"9811",2004-07-15,10.3950004577637,-64.8391799926758,56.1819995574187,"einstein m^-2 day^-1",197,7
"9812",2004-07-15,10.3950004577637,-64.7551498413086,56.3679995662533,"einstein m^-2 day^-1",197,7
"9813",2004-07-15,10.3950004577637,-64.6711196899414,56.6999995820224,"einstein m^-2 day^-1",197,7
"9814",2004-07-15,10.3950004577637,-64.5870895385742,56.5039995727129,"einstein m^-2 day^-1",197,7
"9815",2004-07-15,10.7326002120972,-64.8391799926758,55.0099995017517,"einstein m^-2 day^-1",197,7
"9816",2004-07-15,10.7326002120972,-64.7551498413086,54.8199994927272,"einstein m^-2 day^-1",197,7
"9817",2004-07-15,10.7326002120972,-64.6711196899414,55.5579995277803,"einstein m^-2 day^-1",197,7
"9818",2004-07-15,10.7326002120972,-64.5870895385742,55.70599953481,"einstein m^-2 day^-1",197,7
"9819",2004-07-15,10.6482000350952,-64.8391799926758,54.4299994742032,"einstein m^-2 day^-1",197,7
"9820",2004-07-15,10.6482000350952,-64.7551498413086,54.6479994845577,"einstein m^-2 day^-1",197,7
"9821",2004-07-15,10.6482000350952,-64.6711196899414,54.7739994905423,"einstein m^-2 day^-1",197,7
"9822",2004-07-15,10.6482000350952,-64.5870895385742,55.4039995204657,"einstein m^-2 day^-1",197,7
"9823",2004-07-15,10.5637998580933,-64.8391799926758,54.6759994858876,"einstein m^-2 day^-1",197,7
"9824",2004-07-15,10.5637998580933,-64.7551498413086,54.9659994996618,"einstein m^-2 day^-1",197,7
"9825",2004-07-15,10.5637998580933,-64.6711196899414,54.5639994805679,"einstein m^-2 day^-1",197,7
"9826",2004-07-15,10.5637998580933,-64.5870895385742,54.7059994873125,"einstein m^-2 day^-1",197,7
"9827",2004-07-15,10.4794006347656,-64.8391799926758,55.4579995230306,"einstein m^-2 day^-1",197,7
"9828",2004-07-15,10.4794006347656,-64.7551498413086,55.6559995324351,"einstein m^-2 day^-1",197,7
"9829",2004-07-15,10.4794006347656,-64.6711196899414,55.3879995197058,"einstein m^-2 day^-1",197,7
"9830",2004-07-15,10.4794006347656,-64.5870895385742,54.5399994794279,"einstein m^-2 day^-1",197,7
"9831",2004-07-15,10.3950004577637,-64.8391799926758,56.1179995543789,"einstein m^-2 day^-1",197,7
"9832",2004-07-15,10.3950004577637,-64.7551498413086,55.8339995408896,"einstein m^-2 day^-1",197,7
"9833",2004-07-15,10.3950004577637,-64.6711196899414,55.6339995313901,"einstein m^-2 day^-1",197,7
"9834",2004-07-15,10.3950004577637,-64.5870895385742,53.6479994370602,"einstein m^-2 day^-1",197,7
"9835",2004-08-10,NA,NA,NA,NA,223,8
"9836",2004-08-10,NA,NA,NA,NA,223,8
"9837",2004-08-10,NA,NA,NA,NA,223,8
"9838",2004-08-10,NA,NA,NA,NA,223,8
"9839",2004-08-10,NA,NA,NA,NA,223,8
"9840",2004-08-10,NA,NA,NA,NA,223,8
"9841",2004-08-10,NA,NA,NA,NA,223,8
"9842",2004-08-10,NA,NA,NA,NA,223,8
"9843",2004-08-10,NA,NA,NA,NA,223,8
"9844",2004-08-10,NA,NA,NA,NA,223,8
"9845",2004-08-10,NA,NA,NA,NA,223,8
"9846",2004-08-10,NA,NA,NA,NA,223,8
"9847",2004-08-10,NA,NA,NA,NA,223,8
"9848",2004-08-10,NA,NA,NA,NA,223,8
"9849",2004-08-10,NA,NA,NA,NA,223,8
"9850",2004-08-10,NA,NA,NA,NA,223,8
"9851",2004-08-10,NA,NA,NA,NA,223,8
"9852",2004-08-10,NA,NA,NA,NA,223,8
"9853",2004-08-10,NA,NA,NA,NA,223,8
"9854",2004-08-15,10.7326002120972,-64.8391799926758,57.0519995987415,"einstein m^-2 day^-1",228,8
"9855",2004-08-15,10.7326002120972,-64.7551498413086,57.1379996028263,"einstein m^-2 day^-1",228,8
"9856",2004-08-15,10.7326002120972,-64.6711196899414,57.1399996029213,"einstein m^-2 day^-1",228,8
"9857",2004-08-15,10.7326002120972,-64.5870895385742,57.0879996004514,"einstein m^-2 day^-1",228,8
"9858",2004-08-15,10.6482000350952,-64.8391799926758,57.1599996038713,"einstein m^-2 day^-1",228,8
"9859",2004-08-15,10.6482000350952,-64.7551498413086,57.0299995976966,"einstein m^-2 day^-1",228,8
"9860",2004-08-15,10.6482000350952,-64.6711196899414,56.9239995926619,"einstein m^-2 day^-1",228,8
"9861",2004-08-15,10.6482000350952,-64.5870895385742,57.0259995975066,"einstein m^-2 day^-1",228,8
"9862",2004-08-15,10.5637998580933,-64.8391799926758,57.2019996058661,"einstein m^-2 day^-1",228,8
"9863",2004-08-15,10.5637998580933,-64.7551498413086,57.0679995995015,"einstein m^-2 day^-1",228,8
"9864",2004-08-15,10.5637998580933,-64.6711196899414,57.0099995967466,"einstein m^-2 day^-1",228,8
"9865",2004-08-15,10.5637998580933,-64.5870895385742,57.0779995999765,"einstein m^-2 day^-1",228,8
"9866",2004-08-15,10.4794006347656,-64.8391799926758,57.1419996030163,"einstein m^-2 day^-1",228,8
"9867",2004-08-15,10.4794006347656,-64.7551498413086,57.1019996011164,"einstein m^-2 day^-1",228,8
"9868",2004-08-15,10.4794006347656,-64.6711196899414,57.0939996007364,"einstein m^-2 day^-1",228,8
"9869",2004-08-15,10.4794006347656,-64.5870895385742,57.0419995982666,"einstein m^-2 day^-1",228,8
"9870",2004-08-15,10.3950004577637,-64.8391799926758,56.4059995680582,"einstein m^-2 day^-1",228,8
"9871",2004-08-15,10.3950004577637,-64.7551498413086,56.5279995738529,"einstein m^-2 day^-1",228,8
"9872",2004-08-15,10.3950004577637,-64.6711196899414,56.9459995937068,"einstein m^-2 day^-1",228,8
"9873",2004-08-15,10.3950004577637,-64.5870895385742,54.6619994852226,"einstein m^-2 day^-1",228,8
"9874",2004-08-15,10.7326002120972,-64.8391799926758,57.1919996053912,"einstein m^-2 day^-1",228,8
"9875",2004-08-15,10.7326002120972,-64.7551498413086,56.9439995936118,"einstein m^-2 day^-1",228,8
"9876",2004-08-15,10.7326002120972,-64.6711196899414,56.9339995931368,"einstein m^-2 day^-1",228,8
"9877",2004-08-15,10.7326002120972,-64.5870895385742,57.1459996032063,"einstein m^-2 day^-1",228,8
"9878",2004-08-15,10.6482000350952,-64.8391799926758,56.7479995843023,"einstein m^-2 day^-1",228,8
"9879",2004-08-15,10.6482000350952,-64.7551498413086,56.1619995564688,"einstein m^-2 day^-1",228,8
"9880",2004-08-15,10.6482000350952,-64.6711196899414,56.6719995806925,"einstein m^-2 day^-1",228,8
"9881",2004-08-15,10.6482000350952,-64.5870895385742,57.0519995987415,"einstein m^-2 day^-1",228,8
"9882",2004-08-15,10.5637998580933,-64.8391799926758,55.68999953405,"einstein m^-2 day^-1",228,8
"9883",2004-08-15,10.5637998580933,-64.7551498413086,56.5139995731879,"einstein m^-2 day^-1",228,8
"9884",2004-08-15,10.5637998580933,-64.6711196899414,57.1439996031113,"einstein m^-2 day^-1",228,8
"9885",2004-08-15,10.5637998580933,-64.5870895385742,56.3399995649233,"einstein m^-2 day^-1",228,8
"9886",2004-08-15,10.4794006347656,-64.8391799926758,56.883999590762,"einstein m^-2 day^-1",228,8
"9887",2004-08-15,10.4794006347656,-64.7551498413086,57.1019996011164,"einstein m^-2 day^-1",228,8
"9888",2004-08-15,10.4794006347656,-64.6711196899414,57.1519996034913,"einstein m^-2 day^-1",228,8
"9889",2004-08-15,10.4794006347656,-64.5870895385742,56.5339995741379,"einstein m^-2 day^-1",228,8
"9890",2004-08-15,10.3950004577637,-64.8391799926758,55.0339995028917,"einstein m^-2 day^-1",228,8
"9891",2004-08-15,10.3950004577637,-64.7551498413086,56.2419995602686,"einstein m^-2 day^-1",228,8
"9892",2004-08-15,10.3950004577637,-64.6711196899414,57.0119995968416,"einstein m^-2 day^-1",228,8
"9893",2004-08-15,10.3950004577637,-64.5870895385742,56.861999589717,"einstein m^-2 day^-1",228,8
"9894",2004-08-15,10.7326002120972,-64.8391799926758,57.271999609191,"einstein m^-2 day^-1",228,8
"9895",2004-08-15,10.7326002120972,-64.7551498413086,57.2279996071011,"einstein m^-2 day^-1",228,8
"9896",2004-08-15,10.7326002120972,-64.6711196899414,57.1899996052962,"einstein m^-2 day^-1",228,8
"9897",2004-08-15,10.7326002120972,-64.5870895385742,57.0939996007364,"einstein m^-2 day^-1",228,8
"9898",2004-08-15,10.6482000350952,-64.8391799926758,57.2399996076711,"einstein m^-2 day^-1",228,8
"9899",2004-08-15,10.6482000350952,-64.7551498413086,57.0879996004514,"einstein m^-2 day^-1",228,8
"9900",2004-08-15,10.6482000350952,-64.6711196899414,56.9719995949417,"einstein m^-2 day^-1",228,8
"9901",2004-08-15,10.6482000350952,-64.5870895385742,57.0819996001665,"einstein m^-2 day^-1",228,8
"9902",2004-08-15,10.5637998580933,-64.8391799926758,57.3519996129908,"einstein m^-2 day^-1",228,8
"9903",2004-08-15,10.5637998580933,-64.7551498413086,57.2199996067211,"einstein m^-2 day^-1",228,8
"9904",2004-08-15,10.5637998580933,-64.6711196899414,57.0979996009264,"einstein m^-2 day^-1",228,8
"9905",2004-08-15,10.5637998580933,-64.5870895385742,57.1039996012114,"einstein m^-2 day^-1",228,8
"9906",2004-08-15,10.4794006347656,-64.8391799926758,56.077999552479,"einstein m^-2 day^-1",228,8
"9907",2004-08-15,10.4794006347656,-64.7551498413086,56.7259995832574,"einstein m^-2 day^-1",228,8
"9908",2004-08-15,10.4794006347656,-64.6711196899414,57.1219996020664,"einstein m^-2 day^-1",228,8
"9909",2004-08-15,10.4794006347656,-64.5870895385742,57.0799996000715,"einstein m^-2 day^-1",228,8
"9910",2004-08-15,10.3950004577637,-64.8391799926758,55.5599995278753,"einstein m^-2 day^-1",228,8
"9911",2004-08-15,10.3950004577637,-64.7551498413086,55.683999533765,"einstein m^-2 day^-1",228,8
"9912",2004-08-15,10.3950004577637,-64.6711196899414,56.4139995684382,"einstein m^-2 day^-1",228,8
"9913",2004-08-15,10.3950004577637,-64.5870895385742,56.7759995856322,"einstein m^-2 day^-1",228,8
"9914",2004-08-15,10.7326002120972,-64.8391799926758,57.2299996071961,"einstein m^-2 day^-1",228,8
"9915",2004-08-15,10.7326002120972,-64.7551498413086,57.2039996059611,"einstein m^-2 day^-1",228,8
"9916",2004-08-15,10.7326002120972,-64.6711196899414,57.1459996032063,"einstein m^-2 day^-1",228,8
"9917",2004-08-15,10.7326002120972,-64.5870895385742,56.6119995778427,"einstein m^-2 day^-1",228,8
"9918",2004-08-15,10.6482000350952,-64.8391799926758,57.265999608906,"einstein m^-2 day^-1",228,8
"9919",2004-08-15,10.6482000350952,-64.7551498413086,57.2039996059611,"einstein m^-2 day^-1",228,8
"9920",2004-08-15,10.6482000350952,-64.6711196899414,57.0459995984565,"einstein m^-2 day^-1",228,8
"9921",2004-08-15,10.6482000350952,-64.5870895385742,56.5439995746128,"einstein m^-2 day^-1",228,8
"9922",2004-08-15,10.5637998580933,-64.8391799926758,56.7059995823074,"einstein m^-2 day^-1",228,8
"9923",2004-08-15,10.5637998580933,-64.7551498413086,57.2859996098559,"einstein m^-2 day^-1",228,8
"9924",2004-08-15,10.5637998580933,-64.6711196899414,57.1659996041562,"einstein m^-2 day^-1",228,8
"9925",2004-08-15,10.5637998580933,-64.5870895385742,56.3939995674882,"einstein m^-2 day^-1",228,8
"9926",2004-08-15,10.4794006347656,-64.8391799926758,56.099999553524,"einstein m^-2 day^-1",228,8
"9927",2004-08-15,10.4794006347656,-64.7551498413086,57.0819996001665,"einstein m^-2 day^-1",228,8
"9928",2004-08-15,10.4794006347656,-64.6711196899414,56.7159995827824,"einstein m^-2 day^-1",228,8
"9929",2004-08-15,10.4794006347656,-64.5870895385742,56.0619995517191,"einstein m^-2 day^-1",228,8
"9930",2004-08-15,10.3950004577637,-64.8391799926758,54.8799994955771,"einstein m^-2 day^-1",228,8
"9931",2004-08-15,10.3950004577637,-64.7551498413086,55.3619995184708,"einstein m^-2 day^-1",228,8
"9932",2004-08-15,10.3950004577637,-64.6711196899414,55.8239995404147,"einstein m^-2 day^-1",228,8
"9933",2004-08-15,10.3950004577637,-64.5870895385742,55.687999533955,"einstein m^-2 day^-1",228,8
"9934",2004-09-07,NA,NA,NA,NA,251,9
"9935",2004-09-07,NA,NA,NA,NA,251,9
"9936",2004-09-07,NA,NA,NA,NA,251,9
"9937",2004-09-07,NA,NA,NA,NA,251,9
"9938",2004-09-07,NA,NA,NA,NA,251,9
"9939",2004-09-07,NA,NA,NA,NA,251,9
"9940",2004-09-07,NA,NA,NA,NA,251,9
"9941",2004-09-07,NA,NA,NA,NA,251,9
"9942",2004-09-07,NA,NA,NA,NA,251,9
"9943",2004-09-07,NA,NA,NA,NA,251,9
"9944",2004-09-07,NA,NA,NA,NA,251,9
"9945",2004-09-07,NA,NA,NA,NA,251,9
"9946",2004-09-07,NA,NA,NA,NA,251,9
"9947",2004-09-07,NA,NA,NA,NA,251,9
"9948",2004-09-07,NA,NA,NA,NA,251,9
"9949",2004-09-07,NA,NA,NA,NA,251,9
"9950",2004-09-07,NA,NA,NA,NA,251,9
"9951",2004-09-07,NA,NA,NA,NA,251,9
"9952",2004-09-07,NA,NA,NA,NA,251,9
"9953",2004-09-15,10.7326002120972,-64.8391799926758,47.3759991391562,"einstein m^-2 day^-1",259,9
"9954",2004-09-15,10.7326002120972,-64.7551498413086,46.8659991149325,"einstein m^-2 day^-1",259,9
"9955",2004-09-15,10.7326002120972,-64.6711196899414,46.3119990886189,"einstein m^-2 day^-1",259,9
"9956",2004-09-15,10.7326002120972,-64.5870895385742,44.9099990220275,"einstein m^-2 day^-1",259,9
"9957",2004-09-15,10.6482000350952,-64.8391799926758,50.1499992709141,"einstein m^-2 day^-1",259,9
"9958",2004-09-15,10.6482000350952,-64.7551498413086,44.1039989837445,"einstein m^-2 day^-1",259,9
"9959",2004-09-15,10.6482000350952,-64.6711196899414,45.493999049766,"einstein m^-2 day^-1",259,9
"9960",2004-09-15,10.6482000350952,-64.5870895385742,43.0579989340622,"einstein m^-2 day^-1",259,9
"9961",2004-09-15,10.5637998580933,-64.8391799926758,55.2419995127711,"einstein m^-2 day^-1",259,9
"9962",2004-09-15,10.5637998580933,-64.7551498413086,51.389999329811,"einstein m^-2 day^-1",259,9
"9963",2004-09-15,10.5637998580933,-64.6711196899414,47.053999123862,"einstein m^-2 day^-1",259,9
"9964",2004-09-15,10.5637998580933,-64.5870895385742,42.2899988975842,"einstein m^-2 day^-1",259,9
"9965",2004-09-15,10.4794006347656,-64.8391799926758,55.8219995403197,"einstein m^-2 day^-1",259,9
"9966",2004-09-15,10.4794006347656,-64.7551498413086,53.8939994487446,"einstein m^-2 day^-1",259,9
"9967",2004-09-15,10.4794006347656,-64.6711196899414,50.0099992642645,"einstein m^-2 day^-1",259,9
"9968",2004-09-15,10.4794006347656,-64.5870895385742,46.0739990773145,"einstein m^-2 day^-1",259,9
"9969",2004-09-15,10.3950004577637,-64.8391799926758,53.6319994363002,"einstein m^-2 day^-1",259,9
"9970",2004-09-15,10.3950004577637,-64.7551498413086,51.7419993465301,"einstein m^-2 day^-1",259,9
"9971",2004-09-15,10.3950004577637,-64.6711196899414,49.7559992522001,"einstein m^-2 day^-1",259,9
